82	0.754	0.0	0.0	0.766	0.754	0.6696	0.0211	0.0211	0.666	0.6696
83	0.754	0.0	0.0	0.758	0.754	0.6706	0.0208	0.0208	0.6671	0.6706
84	0.604	0.0	0.0	0.626	0.604	0.6698	0.0206	0.0206	0.6666	0.6698
85	0.734	0.0	0.0	0.75	0.734	0.6705	0.0204	0.0204	0.6676	0.6705
86	0.77	0.0	0.0	0.786	0.77	0.6717	0.0201	0.0201	0.6689	0.6717
87	0.6	0.0	0.0	0.624	0.6	0.6709	0.0199	0.0199	0.6684	0.6709
88	0.702	0.0	0.0	0.722	0.702	0.6712	0.0197	0.0197	0.669	0.6712
89	0.734	0.0	0.0	0.752	0.734	0.6719	0.0194	0.0194	0.67	0.6719
90	0.764	0.0	0.0	0.784	0.764	0.673	0.0192	0.0192	0.6712	0.673
91	0.606	0.0	0.0	0.638	0.606	0.6722	0.019	0.019	0.6709	0.6722
92	0.794	0.0	0.0	0.806	0.794	0.6735	0.0188	0.0188	0.6723	0.6735
93	0.814	0.0	0.0	0.824	0.814	0.6751	0.0186	0.0186	0.674	0.6751
94	0.78	0.0	0.0	0.788	0.78	0.6762	0.0184	0.0184	0.6752	0.6762
95	0.674	0.0	0.0	0.674	0.674	0.6761	0.0182	0.0182	0.6752	0.6761
96	0.836	0.0	0.0	0.846	0.836	0.6778	0.018	0.018	0.6769	0.6778
97	0.832	0.0	0.0	0.854	0.832	0.6794	0.0178	0.0178	0.6788	0.6794
98	0.702	0.0	0.0	0.73	0.702	0.6796	0.0177	0.0177	0.6793	0.6796
99	0.87	0.0	0.0	0.868	0.87	0.6816	0.0175	0.0175	0.6812	0.6816
100	0.818	0.0	0.0	0.818	0.818	0.6829	0.0173	0.0173	0.6826	0.6829
101	0.798	0.0	0.0	0.796	0.798	0.6841	0.0171	0.0171	0.6837	0.6841
102	0.852	0.0	0.0	0.852	0.852	0.6857	0.017	0.017	0.6853	0.6857
103	0.742	0.0	0.0	0.742	0.742	0.6863	0.0168	0.0168	0.6859	0.6863
104	0.85	0.0	0.0	0.85	0.85	0.6878	0.0166	0.0166	0.6875	0.6878
105	0.732	0.0	0.0	0.73	0.732	0.6882	0.0165	0.0165	0.6879	0.6882
106	0.806	0.0	0.0	0.802	0.806	0.6894	0.0163	0.0163	0.6889	0.6894
107	0.69	0.0	0.0	0.688	0.69	0.6894	0.0162	0.0162	0.6889	0.6894
108	0.786	0.0	0.0	0.778	0.786	0.6903	0.016	0.016	0.6898	0.6903
109	0.694	0.0	0.0	0.692	0.694	0.6903	0.0159	0.0159	0.6898	0.6903
